,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
637,19.670208168029784,1.5832080524076215,0.06916913986206055,0.013903051414420782,0.001,0.01,10,300,31,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",0.010338345864661654,0.30451127819548873,0.5451127819548872,0.5206766917293233,0.9896616541353384,0.47406015037593985,0.32151243244946454,998
638,18.0527702331543,1.4236660480805152,0.06919522285461426,0.01555352292885686,0.001,0.01,10,300,31,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 100}",0.0037593984962406013,0.29041353383458646,0.549812030075188,0.5206766917293233,0.9887218045112782,0.47067669172932336,0.32485064428647026,1166
639,32.28181128501892,3.758324355861119,0.08037657737731933,0.021715920607162806,0.001,0.01,10,300,63,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",0.02725563909774436,0.3242481203007519,0.5921052631578947,0.5206766917293233,0.9906015037593985,0.49097744360902257,0.31735458463264615,507
640,26.75276460647583,3.678804123169816,0.07866549491882324,0.023678266546193764,0.001,0.01,10,300,63,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",0.011278195488721804,0.30451127819548873,0.5704887218045113,0.5206766917293233,0.9906015037593985,0.4795112781954887,0.32281633320669967,811
641,21.11904854774475,2.5904821350673175,0.07473807334899903,0.020584541343865923,0.001,0.01,10,300,63,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 100}",0.005639097744360902,0.287593984962406,0.5488721804511278,0.5206766917293233,0.9896616541353384,0.4704887218045113,0.3248812060840009,1179
642,41.27538113594055,8.282375035631173,0.08880796432495117,0.031384425773613535,0.001,0.01,10,300,127,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 127, 'min_samples_leaf': 20}",0.007518796992481203,0.3223684210526316,0.5902255639097744,0.5206766917293233,0.9896616541353384,0.4860902255639098,0.32294272480581304,616
643,28.396680402755738,4.414431072667336,0.08281235694885254,0.02576539362517411,0.001,0.01,10,300,127,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 127, 'min_samples_leaf': 50}",0.042293233082706765,0.3073308270676692,0.5507518796992481,0.5206766917293233,0.9906015037593985,0.48233082706766917,0.312649647588033,722
644,21.317888164520262,2.468707025953404,0.07797760963439941,0.023878026136764183,0.001,0.01,10,300,127,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': 127, 'min_samples_leaf': 100}",0.005639097744360902,0.287593984962406,0.549812030075188,0.5206766917293233,0.9896616541353384,0.47067669172932336,0.32492677153940736,1166
645,41.76886620521545,8.813687313981557,0.08761754035949706,0.02995290474529724,0.001,0.01,10,300,,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': None, 'min_samples_leaf': 20}",0.010338345864661654,0.31954887218045114,0.549812030075188,0.5206766917293233,0.9906015037593985,0.47819548872180456,0.32048480803731155,840
646,28.327423095703125,4.276202345254186,0.07921137809753417,0.024172668134973225,0.001,0.01,10,300,,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': None, 'min_samples_leaf': 50}",0.042293233082706765,0.3073308270676692,0.5507518796992481,0.5206766917293233,0.9906015037593985,0.48233082706766917,0.312649647588033,722
647,20.592974042892457,2.7684205167791904,0.07392354011535644,0.023821545892727555,0.001,0.01,10,300,,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 10, 'max_iter': 300, 'max_leaf_nodes': None, 'min_samples_leaf': 100}",0.005639097744360902,0.287593984962406,0.549812030075188,0.5206766917293233,0.9896616541353384,0.47067669172932336,0.32492677153940736,1166
648,8.741934394836425,0.517533263154024,0.021813631057739258,0.00432706062731556,0.001,0.01,20,100,31,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",0.0,0.3148496240601504,0.5676691729323309,0.5206766917293233,0.9896616541353384,0.47857142857142854,0.32457970405436365,836
649,8.00222487449646,0.570908231152176,0.020815944671630858,0.004080649281788778,0.001,0.01,20,100,31,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",0.0009398496240601503,0.29887218045112784,0.5892857142857143,0.5206766917293233,0.9915413533834586,0.48026315789473684,0.3278957411284022,792
650,7.434131336212158,0.4581138507494362,0.021675729751586915,0.004013391501468298,0.001,0.01,20,100,31,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 100}",0.0009398496240601503,0.30357142857142855,0.5592105263157895,0.5206766917293233,0.9906015037593985,0.475,0.3253132228684135,950
651,15.99061040878296,0.8180461732395408,0.02285733222961426,0.005327005486410513,0.001,0.01,20,100,63,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",0.0,0.3092105263157895,0.6174812030075187,0.5206766917293233,0.9906015037593985,0.48759398496240597,0.3288009341090987,589
652,14.328090190887451,0.7035690207132342,0.023494386672973634,0.005358444144048633,0.001,0.01,20,100,63,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",0.0,0.29605263157894735,0.6146616541353384,0.5206766917293233,0.9915413533834586,0.48458646616541357,0.3303314597659407,655
